t,f(t)
9036,5.1192942795755189460857891277350236246069163821502E-8
9037,5.1204843182820325355029272885112565672055293121564E-8
9038,5.1216744193937505981566653846809417594177886959321E-8
9039,5.1228645828938597028226679083822217293141637526040E-8
9040,5.1240548087655519901383439777265964624088768537641E-8
9041,5.1252450969920251705625636508335406260706737159641E-8
9042,5.1264354475564825223360751361828397897176414666716E-8
9043,5.1276258604421328894426228040817755905348177748966E-8
9044,5.1288163356321906795707659038039655376978585821304E-8
9045,5.1300068731098758620763978907168170162832794081215E-8
9046,5.1311974728584139659459662674751863520373695490950E-8
9047,5.1323881348610360777603928431199418377261420489652E-8
9048,5.1335788591009788396596943136817137095835132958869E-8
9049,5.1347696455614844473083030676521735080205573670078E-8
9050,5.1359604942258006478610881194477193707805896891274E-8
9051,5.1371514050771807379300760737534519005664468047141E-8
9052,5.1383423780988835615518720233988066351879185568709E-8
9053,5.1395334132741735081557802831801631397547849299007E-8
9054,5.1407245105863205105326248618101766515647218719796E-8
9055,5.1419156700186000428042695739384753542091866708497E-8
9056,5.1431068915542931183938376939537340540601290577298E-8
9057,5.1442981751766862879966310530429725966328220443956E-8
9058,5.1454895208690716375517484807502341101818889676432E-8
9059,5.1466809286147467862144034920435734180239756167571E-8
9060,5.1478723983970148843289411206665290391442015966594E-8
9061,5.1490639301991846114025537993179624191935500373999E-8
9062,5.1502555240045701740796961869723247224848877161355E-8
9063,5.1514471797964913041171988434210539924144975240203E-8
9064,5.1526388975582732563600806508849130761448220173799E-8
9065,5.1538306772732468067180598823166507335551936400348E-8
9066,5.1550225189247482501427638157834041354738036453688E-8
9067,5.1562144224961193986056367940887598280185286046072E-8
9068,5.1574063879707075790765466285653515253671789935237E-8
9069,5.1585984153318656315030892457402961202169922136026E-8
9070,5.1597905045629519067905914753476533982423903069772E-8
9071,5.1609826556473302647828118779344394395775331361829E-8
9072,5.1621748685683700722433395100795279171879902140081E-8
9073,5.1633671433094462008376905250180367902983480618799E-8
9074,5.1645594798539390251161025062375195730454891819068E-8
9075,5.1657518781852344204970264313864597673565087324469E-8
9076,5.1669443382867237612513161636102035187206797417869E-8
9077,5.1681368601418039184871153672045584189393187983810E-8
9078,5.1693294437338772581354417442528349768853613477974E-8
9079,5.1705220890463516389364684886881109434610486861336E-8
9080,5.1717147960626404104265028539989567478669403489653E-8
9081,5.1729075647661624109256617305737721174314065946996E-8
9082,5.1741003951403419655262441284562488519219307334842E-8
9083,5.1752932871686088840818004610622920456741262066875E-8
9084,5.1764862408343984591968985251870011381174448813982E-8
9085,5.1776792561211514642175860724090323673130178162284E-8
9086,5.1788723330123141512225498667788348447914967956012E-8
9087,5.1800654714913382490149711234568729070062684895742E-8
9088,5.1812586715416809611150772227480169736945271580229E-8
9089,5.1824519331468049637533895937588032018342459302475E-8
9090,5.1836452562901784038646676616852281120410832137118E-8
9091,5.1848386409552748970825487525201574293797535256812E-8
9092,5.1860320871255735257348838487512879707543662783011E-8
9093,5.1872255947845588368397690894029068752464899448822E-8
9094,5.1884191639157208401022729075574431618117264395346E-8
9095,5.1896127945025550059118586982760018613164551655804E-8
9096,5.1908064865285622633405029096207101585536671725374E-8
9097,5.1920002399772489981415084492657874470433487252310E-8
9098,5.1931940548321270507490132989687762983858225519354E-8
9099,5.1943879310767137142781942289583384328460767265134E-8
9100,5.1955818686945317325261655040804282037156896619665E-8
9101,5.1967758676691092979735724733305052306996930979383E-8
9102,5.1979699279839800497868799341857369938416090665849E-8
9103,5.1991640496226830718213551629378707869226603983041E-8
9104,5.2003582325687628906247455020146217863000956924237E-8
9105,5.2015524768057694734416503950650294770904946089476E-8
9106,5.2027467823172582262185877603722776536180303897947E-8
9107,5.2039411490867899916097545929459530361504636870539E-8
9108,5.2051355770979310469834816854346335830058245306455E-8
9109,5.2063300663342531024293823577890491888511099450645E-8
9110,5.2075246167793332987661950853958440100026932830811E-8
9111,5.2087192284167542055503199151921905101982314770558E-8
9112,5.2099139012301038190850485590621598409122130148701E-8
9113,5.2111086352029755604304880536068407249501874578694E-8
9114,5.2123034303189682734141778751717189677450718745397E-8
9115,5.2134982865616862226424003988067814453032075517442E-8
9116,5.2146932039147390915121845896271912797629732786153E-8
9117,5.2158881823617419802240028148351942825330597501498E-8
9118,5.2170832218863154037951606644571599913115780226934E-8
9119,5.2182783224720852900738796686433331221328296538278E-8
9120,5.2194734841026829777540727991719723729677529960723E-8
9121,5.2206687067617452143908126425940826241777741620941E-8
9122,5.2218639904329141544164921322499030569889977236790E-8
9123,5.2230593350998373571576777261836969286502290381553E-8
9124,5.2242547407461677848526549177791980774359011453771E-8
9125,5.2254502073555638006696659657343040583599994885357E-8
9126,5.2266457349116891667258397297902655084196197442955E-8
9127,5.2278413233982130421068134984277052862595353219893E-8
9128,5.2290369727988099808870466945393085040462931594863E-8
9129,5.2302326830971599301508263448869551485965551910822E-8
9130,5.2314284542769482280139641989494199547837001436956E-8
9131,5.2326242863218656016461853825655389281414569122913E-8
9132,5.2338201792156081652942084715769377974131706671095E-8
9133,5.2350161329418774183055168704740340944060088708982E-8
9134,5.2362121474843802431528213808490608915719251074257E-8
9135,5.2374082228268289034592138442603158617465066282523E-8
9136,5.2386043589529410420240117439127136447509329841530E-8
9137,5.2398005558464396788492936493610118982411086707907E-8
9138,5.2409968134910532091671253882437912622324297239614E-8
9139,5.2421931318705154014674768288583961659192602000439E-8
9140,5.2433895109685653955268291571895863403444620764875E-8
9141,5.2445859507689477004374725318076074605733951122597E-8
9142,5.2457824512554121926374939998547629165225040905349E-8
9143,5.2469790124117141139414555571433566935343795314857E-8
9144,5.2481756342216140695717622351920791240430218309127E-8
9145,5.2493723166688780261907200978325222429124841664177E-8
9146,5.2505690597372773099332840298225390347491143187096E-8
9147,5.2517658634105886044404951997086003959836832604408E-8
9148,5.2529627276725939488936080789851545429065833184984E-8
9149,5.2541596525070807360489068994052552750381427315364E-8
9150,5.2553566378978417102732114301033973479563736716048E-8
9151,5.2565536838286749655800719559985786185228389902109E-8
9152,5.2577507902833839436666533387530989966866958258730E-8
9153,5.2589479572457774319513080413705049708554353192132E-8
9154,5.2601451846996695616118379973243949681506104459380E-8
9155,5.2613424726288798056244452049185144674732560580771E-8
9156,5.2625398210172329768033709273876900037441541680204E-8
9157,5.2637372298485592258412233790586773883170176928341E-8
9158,5.2649346991066940393499937776999310265464967238958E-8
9159,5.2661322287754782379027606429996375427850668856398E-8
9160,5.2673298188387579740760822209220974304386988374303E-8
9161,5.2685274692803847304930769135036825356830082233089E-8
9162,5.2697251800842153178671915934611442643775139382045E-8
9163,5.2709229512341118730466576827969968797587224269392E-8
9164,5.2721207827139418570596348743990515415798811637055E-8
9165,5.2733186745075780531600423754439292342260982912844E-8
9166,5.2745166265988985648740775512275338514895974255918E-8
9167,5.2757146389717868140474218478590198594534333596653E-8
9168,5.2769127116101315388931338720687415574050600578732E-8
9169,5.2781108444978267920402295061950224117744811362934E-8
9170,5.2793090376187719385829489362293326624438127379462E-8
9171,5.2805072909568716541307104706146108078711454405085E-8
9172,5.2817056044960359228587510273070090795624961143257E-8
9173,5.2829039782201800355594531664272840325469647817396E-8
9174,5.2841024121132245876943585456443903224811981864467E-8
9175,5.2853009061590954774468676752505680284318138690591E-8
9176,5.2864994603417239037756258497043409306421103245421E-8
9177,5.2876980746450463644685951322353643828463782898760E-8
9178,5.2888967490530046541978122689229762478952707537725E-8
9179,5.2900954835495458625748324084786122133214525421280E-8
9180,5.2912942781186223722068585037809470905062303772339E-8
9181,5.2924931327441918567535562710317158485817830150286E-8
9182,5.2936920474102172789845545822196515641723147773631E-8
9183,5.2948910221006668888376311663998516033679152233698E-8
9184,5.2960900567995142214775834951161476165377190638272E-8
9185,5.2972891514907380953557847271147087440973478358298E-8
9186,5.2984883061583226102704245873181502272944339834238E-8
9187,5.2996875207862571454274350548508508183807709155804E-8
9188,5.3008867953585363575021007347280014158854339622094E-8
9189,5.3020861298591601787013537876431136405438614551678E-8
9190,5.3032855242721338148267532921113100439948154665728E-8
9191,5.3044849785814677433381489130486967346184694322218E-8
9192,5.3056844927711777114180287506914838426083857885018E-8
9193,5.3068840668252847340365512435822688600663334064939E-8
9194,5.3080837007278150920172609991750319128639398441941E-8
9195,5.3092833944628003301034884254349098812739851369403E-8
9196,5.3104831480142772550254330366337174187433659452641E-8
9197,5.3116829613662879335679303063674667562267886084138E-8
9198,5.3128828345028796906389019406478041575522559942607E-8
9199,5.3140827674081051073384894437453284444323564161224E-8
9200,5.3152827600660220190288708492891855738130160807435E-8
9201,5.3164828124606935134047604889541422618643468026563E-8
9202,5.3176829245761879285645916708935305454229731752914E-8
9203,5.3188830963965788510823821399040233912031055550821E-8
9204,5.3200833279059451140802821911361484444698928328317E-8
9205,5.3212836190883707953018053089927721917314330054264E-8
9206,5.3224839699279452151857412026864896367253944445634E-8
9207,5.3236843804087629349407511097559344966736538093567E-8
9208,5.3248848505149237546206452386704813583248586418444E-8
9209,5.3260853802305327112003422214826436333206001141199E-8
9210,5.3272859695397000766525104473176789632742489563118E-8
9211,5.3284866184265413560248911473204963907579028624360E-8
9212,5.3296873268751772855183031015109165780139124989289E-8
9213,5.3308880948697338305653288378296670662498864564080E-8
9214,5.3320889223943421839096821934891984711909467950532E-8
9215,5.3332898094331387636862571085754840522446119286224E-8
9216,5.3344907559702652115018575216794137210186304544538E-8
9217,5.3356917619898683905166082371692137185983399497713E-8
9218,5.3368928274761003835260466335485143392560370077814E-8
9219,5.3380939524131184910438950821782496611882175804500E-8
9220,5.3392951367850852293855139454745047132536642387264E-8
9221,5.3404963805761683287520350235287263120500352698761E-8
9222,5.3416976837705407313151753179313833982892449118457E-8
9223,5.3428990463523805893027309814152005383185377528910E-8
9224,5.3441004683058712630847513217694937895254545175472E-8
9225,5.3453019496152013192603927283129108117352911314425E-8
9226,5.3465034902645645287454523890480163957663792644806E-8
9227,5.3477050902381598648605816664576699309906102259813E-8
9228,5.3489067495201915014201789997400122027240200482554E-8
9229,5.3501084680948688108219622011161147549448317582464E-8
9230,5.3513102459464063621372200136819453323329930823482E-8
9231,5.3525120830590239192017427981142670868028961714178E-8
9232,5.3537139794169464387074322153784167571436818580806E-8
9233,5.3549159350044040682945897724245973663995559439436E-8
9234,5.3561179498056321446448840976983735912513622225520E-8
9235,5.3573200238048711915749968131304723026600540911500E-8
9236,5.3585221569863669181309468691107663198858400034908E-8
9237,5.3597243493343702166830932087914556239092377913408E-8
9238,5.3609266008331371610218156279049566051791493547211E-8
9239,5.3621289114669290044538736961228658391460184622872E-8
9240,5.3633312812200121778994436058235798565724549591139E-8
9241,5.3645337100766582879898328139777258702353994575990E-8
9242,5.3657361980211441151658723427024899021467419129954E-8
9243,5.3669387450377516117769866038782176933439233173837E-8
9244,5.3681413511107679001809406130633096398749930586279E-8
9245,5.3693440162244852708442644577864332527754138135377E-8
9246,5.3705467403632011804433548851384347562722229634948E-8
9247,5.3717495235112182499662538734300448875337463378427E-8
9248,5.3729523656528442628151040525255422141009166387265E-8
9249,5.3741552667723921629092808373069598134916825167712E-8
9250,5.3753582268541800527892011385681974358756999141856E-8
9251,5.3765612458825311917208085154835307683946390411923E-8
9252,5.3777643238417739938007346336404916125847340096016E-8
9253,5.3789674607162420260621368924729271490809990359128E-8
9254,5.3801706564902740065812120857762324716919070111951E-8
9255,5.3813739111482138025843859588332877020801514010423E-8
9256,5.3825772246744104285561785255265187234251629114941E-8
9257,5.3837805970532180443477450086587383740360822677340E-8
9258,5.3849840282689959532860922665530122980927255490815E-8
9259,5.3861875183061086002839705688497300393817068200884E-8
9260,5.3873910671489255699504405842673468646315463653321E-8
9261,5.3885946747818215847021154429418946961008807349446E-8
9262,5.3897983411891765028750777358093408994038331561201E-8
9263,5.3910020663553753168374713133442009938307660411908E-8
9264,5.3922058502648081511027677458174851110032203050616E-8
9265,5.3934096929018702604437073070870777066477780481494E-8
9266,5.3946135942509620280069143437840151133396236003314E-8
9267,5.3958175542964889634281868916088354937024091089156E-8
9268,5.3970215730228617009484604003032300989003702252624E-8
9269,5.3982256504144959975304454287136229421583317150875E-8
9270,5.3994297864558127309759391712150475480243731016666E-8
9271,5.4006339811312378980438106766157738223689105120887E-8
9272,5.4018382344252026125686596205155647936036565169001E-8
9273,5.4030425463221431035801484919432114909047592297089E-8
9274,5.4042469168065007134230080549521040396254676929130E-8
9275,5.4054513458627218958777159457060476575617619131789E-8
9276,5.4066558334752582142818482654413231189532388427836E-8
9277,5.4078603796285663396521040295451219074108638433354E-8
9278,5.4090649843071080488070023328449561963977842149301E-8
9279,5.4102696474953502224902520910584524691682737141702E-8
9280,5.4114743691777648434947942182080845125953784140306E-8
9281,5.4126791493388289947875160996608861851747513104169E-8
9282,5.4138839879630248576346382203090062634468415667537E-8
9283,5.4150888850348397097277728072631263085790669512859E-8
9284,5.4162938405387659233106543462872573620206632934766E-8
9285,5.4174988544593009633065418310602618727913066527811E-8
9286,5.4187039267809473854462926042066130765741128693876E-8
9287,5.4199090574882128343971076488964045865151643698797E-8
9288,5.4211142465656100418919481896724577163225064316996E-8
9289,5.4223194939976568248596234610205425374202115330948E-8
9290,5.4235247997688760835555495020572303737347793393070E-8
9291,5.4247301638637957996931788355687298610326276363331E-8
9292,5.4259355862669490345761008894932253441223279597407E-8
9293,5.4271410669628739272308130187987347568890547955169E-8
9294,5.4283466059361136925401619855683337299179990192263E-8
9295,5.4295522031712166193774557549647530019349694674674E-8
9296,5.4307578586527360687412454646068467786621027492089E-8
9297,5.4319635723652304718907774247512499908389919674073E-8
9298,5.4331693442932633284821150065336919576466752505563E-8
9299,5.4343751744214032047049302753859122688125493862245E-8
9300,5.4355810627342237314199652266059312651529923940962E-8
9301,5.4367870092163036022971624799215618307768744570207E-8
9302,5.4379930138522265719544652897495108188409135042564E-8
9303,5.4391990766265814540972867277152068254939551149919E-8
9304,5.4404051975239621196586478938616057130110930799705E-8
9305,5.4416113765289674949399850128386657733010070468576E-8
9306,5.4428176136262015597526252712289502278325734380088E-8
9307,5.4440239088002733455599312520289053910911315477415E-8
9308,5.4452302620357969336201138221697777941211596689205E-8
9309,5.4464366733173914531297133288268723853790585640558E-8
9310,5.4476431426296810793677489601309161115030420275322E-8
9311,5.4488496699572950318405361257606762448590034600641E-8
9312,5.4500562552848675724271717127616902826494356647197E-8
9313,5.4512628985970380035256870718019936094395167715124E-8
9314,5.4524695998784506661998685889420819072766939250558E-8
9315,5.4536763591137549383267456978630170319268735404963E-8
9316,5.4548831762876052327447461873635772675432112881672E-8
9317,5.4560900513846609954025186588046650433953631762423E-8
9318,5.4572969843895867035084219880468168638412714246718E-8
9319,5.4585039752870518636806816462946108858931158438596E-8
9320,5.4597110240617310100982127341300367975357618372064E-8
9321,5.4609181306983037026521095828854799250696355846031E-8
9322,5.4621252951814545250978017773758763504873279464376E-8
9323,5.4633325174958730832078764538788177722175214985501E-8
9324,5.4645397976262540029255667271209234170896400654697E-8
9325,5.4657471355572969285189060998986510313411302914098E-8
9326,5.4669545312737065207355487088318893678034603683944E-8
9327,5.4681619847601924549582552596191601696026544683726E-8
9328,5.4693694960014694193610445050340579529774636245858E-8
9329,5.4705770649822571130660101187736704389763614692026E-8
9330,5.4717846916872802443008028181411508023071371559989E-8
9331,5.4729923761012685285567775884163545225832322618817E-8
9332,5.4742001182089566867478058616405080663812016682704E-8
9333,5.4754079179950844433697525024132434262737839613327E-8
9334,5.4766157754443965246606174531730112243501762550664E-8
9335,5.4778236905416426567613418913048751823326444978408E-8
9336,5.4790316632715775638772787502929917985354523060242E-8
9337,5.4802396936189609664403274570086905845117899250846E-8
9338,5.4814477815685575792717327370989917328542791896754E-8
9339,5.4826559271051371097455473403146291444450655925899E-8
9340,5.4838641302134742559527585374911868713150048979721E-8
9341,5.4850723908783487048660782407718057636218839240689E-8
9342,5.4862807090845451305053965985350739801793934337680E-8
9343,5.4874890848168531921038989163671795661758231039458E-8
9344,5.4886975180600675322748457552931750545572021203458E-8
9345,5.4899060087989877751790160583582825449849760309263E-8
9346,5.4911145570184185246928131565265524929116721469901E-8
9347,5.4923231627031693625770335047408800383741981341193E-8
9348,5.4935318258380548466462979988653786574339196786770E-8
9349,5.4947405464078945089391457241084117672707815396764E-8
9350,5.4959493243975128538887899854021881978647993350784E-8
9351,5.4971581597917393564945364700927366986947937197597E-8
9352,5.4983670525754084604938633931722874182962011569015E-8
9353,5.4995760027333595765351634751646041188137056618900E-8
9354,5.5007850102504370803511476026526293084476086675456E-8
9355,5.5019940751114903109329100213169250341325841966380E-8
9356,5.5032031973013735687046549112328143177302233912662E-8
9357,5.5044123768049461136990841940538516849073967659265E-8
9358,5.5056216136070721637334464215892754707733632157761E-8
9359,5.5068309076926208925862465951634191349389071950137E-8
9360,5.5080402590464664281746167650256832262357306545487E-8
9361,5.5092496676534878507323472589605934498041712993165E-8
9362,5.5104591334985691909885783891286930531467376768127E-8
9363,5.5116686565665994283471524860505390101921881502636E-8
9364,5.5128782368424724890666261085278907911709512384204E-8
9365,5.5140878743110872444409422781782974095305823639670E-8
9366,5.5152975689573475089807625871417024841938522050629E-8
9367,5.5165073207661620385954590274003977957665285381343E-8
9368,5.5177171297224445287757653900366627990311064034748E-8
9369,5.5189269958111136127770880826357303320196243615516E-8
9370,5.5201369190170928598034762129253168855542545874855E-8
9371,5.5213468993253107731922507866268488183967722037054E-8
9372,5.5225569367207007885992928673777033746819300540528E-8
9373,5.5237670311882012721849905464682648353554716674558E-8
9374,5.5249771827127555188008445700223711677301504093607E-8
9375,5.5261873912793117501767324711347946814519043638977E-8
9376,5.5273976568728231131088310543647610101757717904817E-8
9377,5.5286079794782476776481970798701637717322346248298E-8
9378,5.5298183590805484352900059943530770717661843508991E-8
9379,5.5310287956646932971634485558734041636002941126877E-8
9380,5.5322392892156550922222851994740276178600923725194E-8
9381,5.5334498397184115654360579904476438472466869083733E-8
9382,5.5346604471579453759819600119625723334007057480694E-8
9383,5.5358711115192440954373620336522269733112503108583E-8
9384,5.5370818327873002059729963076606231620271895338298E-8
9385,5.5382926109471110985467973385242691169619276100780E-8
9386,5.5395034459836790710983994731590530878793143116737E-8
9387,5.5407143378820113267442911571092890473348205956456E-8
9388,5.5419252866271199719736257031049217811436079671444E-8
9389,5.5431362922040220148446884178620175601699904000175E-8
9390,5.5443473545977393631820199329510783367877418313373E-8
9391,5.5455584737932988227741955854474152357460965224206E-8
9392,5.5467696497757320955722606939678005644813478746237E-8
9393,5.5479808825300757778888215755878862173179972882380E-8
9394,5.5491921720413713585977921490254297572750946707957E-8
9395,5.5504035182946652173347959693652071946899690543073E-8
9396,5.5516149212750086226982235394926131105379956336725E-8
9397,5.5528263809674577304509447432943538616954457123566E-8
9398,5.5540378973570735817226762455763277235811537928210E-8
9399,5.5552494704289221012130037035407565413255583109658E-8
9400,5.5564611001680740953950586345568863431412266018192E-8
9401,5.5576727865596052507198497848521089887798479651932E-8
9402,5.5588845295885961318212488436431728523126892247637E-8
9403,5.5600963292401321797216303471202473430029452647863E-8
9404,5.5613081854993037100381656165899833223692878320248E-8
9405,5.5625200983512059111897705749773687518711828848685E-8
9406,5.5637320677809388426047072857801157767593762331824E-8
9407,5.5649440937736074329288390584635314908899536360456E-8
9408,5.5661561763143214782345389641783194086368739998687E-8
9409,5.5673683153881956402302516055785317679731038604435E-8
9410,5.5685805109803494444707079844119437784188891593042E-8
9411,5.5697927630759072785677933104504493845481670966359E-8
9412,5.5710050716599983904020675952236836163472168412718E-8
9413,5.5722174367177568863349388739149587187548841388306E-8
9414,5.5734298582343217294214888986747595715767952512433E-8
9415,5.5746423361948367376239511465034780056260499148702E-8
9416,5.5758548705844505820258409847517750699418006818875E-8
9417,5.5770674613883167850467378371839446873886914207451E-8
9418,5.5782801085915937186577191934469110315293558136749E-8
9419,5.5794928121794446025974463046850249466445497283112E-8
9420,5.5807055721370375025889014079386313959762168332685E-8
9421,5.5819183884495453285567763218624598420820560830142E-8
9422,5.5831312611021458328455122561982422195784074778166E-8
9423,5.5843441900800216084379906773345883370414375826895E-8
9424,5.5855571753683600871748750721860457245313929430622E-8
9425,5.5867702169523535379746034525224397097638299764334E-8
9426,5.5879833148171990650540314417790294436032476583848E-8
9427,5.5891964689480986061497257862777262890910234617834E-8
9428,5.5904096793302589307399081326896020229973834755247E-8
9429,5.5916229459488916382670489134691652608258113301455E-8
9430,5.5928362687892131563611111818914049917796584673507E-8
9431,5.5940496478364447390634442382233896864682234694517E-8
9432,5.5952630830758124650513268884632687046875747028497E-8
9433,5.5964765744925472358631601769808492716244134157326E-8
9434,5.5976901220718847741243094342955166970232603471747E-8
9435,5.5989037257990656217735954811291273725108479483463E-8
9436,5.6001173856593351382904348297736329872274386367149E-8
9437,5.6013311016379434989226287237155899415707428683380E-8
9438,5.6025448737201456929148008563623697041685790902167E-8
9439,5.6037587018912015217374836096178134396716001969831E-8
9440,5.6049725861363755973168526529582672266625831620974E-8
9441,5.6061865264409373402651097435633921785335683053872E-8
9442,5.6074005227901609781115135679598663687598016766507E-8
9443,5.6086145751693255435340584655400822393261480474627E-8
9444,5.6098286835637148725918008742221937314157630496327E-8
9445,5.6110428479586176029578333384223813156821722850150E-8
9446,5.6122570683393271721529059194149800108750869383245E-8
9447,5.6134713446911418157796948480611549602079094249557E-8
9448,5.6146856769993645657577182597921107811208880922510E-8
9449,5.6159000652493032485588988516383843130368100128283E-8
9450,5.6171145094262704834437733010025951569024078082240E-8
9451,5.6183290095155836806983482857791141278819082125850E-8
9452,5.6195435655025650398716029453304560271894376222474E-8
9453,5.6207581773725415480136376217368095799301451285598E-8
9454,5.6219728451108449779144687206419835827267685672157E-8
9455,5.6231875687028118863434695309261738581441460868877E-8
9456,5.6244023481337836122894568423433401233376777349034E-8
9457,5.6256171833891062752014232001686249493346943745300E-8
9458,5.6268320744541307732299146358091482168440260482860E-8
9459,5.6280470213142127814690537122396694669542087681882E-8
9460,5.6292620239547127501992077230330269035409511064992E-8
9461,5.6304770823609959031303018836639351322160120636304E-8
9462,5.6316921965184322356457773536736536223082166551303E-8
9463,5.6329073664123965130471939281922239583073347418885E-8
9464,5.6341225920282682687994772372244158105953312120461E-8
9465,5.6353378733514318027768102910152188078467001432540E-8
9466,5.6365532103672761795091692097206697414464393199205E-8
9467,5.6377686030611952264295029755200113824328012943137E-8
9468,5.6389840514185875321215570452156402511395510415392E-8
9469,5.6401995554248564445683406612780155567408297514084E-8
9470,5.6414151150654100694012376992036698266764179716685E-8
9471,5.6426307303256612681497608889656830833748489147723E-8
9472,5.6438464011910276564919492482474564072474803360450E-8
9473,5.6450621276469316025054085650623469605810293851629E-8
9474,5.6462779096788002249189947672737046472229568401083E-8
9475,5.6474937472720653913651400164420801588775197479388E-8
9476,5.6487096404121637166328213633388548219839849391898E-8
9477,5.6499255890845365609211718023782740216350355183223E-8
9478,5.6511415932746300280937335621328476534436791728809E-8
9479,5.6523576529678949639333534690103126538394087203574E-8
9480,5.6535737681497869543977202210838337976542684247070E-8
9481,5.6547899388057663238755434089808492432583229560106E-8
9482,5.6560061649212981334433741206499463646587840154258E-8
9483,5.6572224464818521791230669667393808521495078343467E-8
9484,5.6584387834729029901398833632353275040736465018722E-8
9485,5.6596551758799298271812359079226741883512716933000E-8
9486,5.6608716236884166806560736871461407404579053482486E-8
9487,5.6620881268838522689549083492647217018732810735725E-8
9488,5.6633046854517300367104807811079154075279129334624E-8
9489,5.6645212993775481530590682236579116208544727356978E-8
9490,5.6657379686468095099024316630978653096179191517276E-8
9491,5.6669546932450217201704033332825848741884882652177E-8
9492,5.6681714731576971160841141656044088022894342583809E-8
9493,5.6693883083703527474198610221437349509691957521022E-8
9494,5.6706051988685103797736135479106010686051829345918E-8
9495,5.6718221446376964928261604779008933886500135891960E-8
9496,5.6730391456634422786088952346081817746031344326903E-8
9497,5.6742562019312836397702406515498445948690180444557E-8
9498,5.6754733134267611878427126582840538797998313331917E-8
9499,5.6766904801354202415106227623123409848818997289727E-8
9500,5.6779077020428108248784191631808545777910068478344E-8
9501,5.6791249791344876657396663340120559075037612323959E-8
9502,5.6803423113960101938466629056174706259150742596992E-8
9503,5.6815596988129425391806976882612315420906580876863E-8
9504,5.6827771413708535302229436660635022225044213926771E-8
9505,5.6839946390553166922259897989524669340097192552084E-8
9506,5.6852121918519102454860104669934076870158958347833E-8
9507,5.6864297997462171036155723918434637020413620818726E-8
9508,5.6876474627238248718170788700009821216534532132967E-8
9509,5.6888651807703258451568511524389208504526865200723E-8
9510,5.6900829538713170068398468051325546573905986233222E-8
9511,5.6913007820124000264850148849127637470078654615228E-8
9512,5.6925186651791812584012877649974495293299941544234E-8
9513,5.6937366033572717398642094444751249228532730906833E-8
9514,5.6949545965322871893932001759364658424896196007745E-8
9515,5.6961726446898480050294572453715861862145547975205E-8
9516,5.6973907478155792626144917383730102726795238386477E-8
9517,5.6986089058951107140693011266067639299119518500766E-8
9518,5.6998271189140767856741775084366879256389341242219E-8
9519,5.7010453868581165763491513375099947964391707047087E-8
9520,5.7022637097128738559350704730352420100585967369195E-8
9521,5.7034820874639970634753143854072804175234646696169E-8
9522,5.7047005200971393054981433507573567543544911505650E-8
9523,5.7059190075979583542996824679304021689292825889590E-8
9524,5.7071375499521166462275403313156250270572444738958E-8
9525,5.7083561471452812799650621928808452018180099650863E-8
9526,5.7095747991631240148162174466855583438636972848264E-8
9527,5.7107935059913212689911212690725018773851343336710E-8
9528,5.7120122676155541178921902476625093189755439321512E-8
9529,5.7132310840215082924009318322026856093692489906397E-8
9530,5.7144499551948741771653674402434131206584867276974E-8
9531,5.7156688811213468088880890505454054937620913183753E-8
9532,5.7168878617866258746149491170439641127915712880146E-8
9533,5.7181068971764157100243836361237594751805645103824E-8
9534,5.7193259872764252977173681998838566101513872819325E-8
9535,5.7205451320723682655080068679993296749163452477919E-8
9536,5.7217643315499628847147536907126655600702961837955E-8
9537,5.7229835856949320684522667154152394055323739079543E-8
9538,5.7242028944930033699238943092064560092349589831035E-8
9539,5.7254222579299089807147936297456898461208713191893E-8
9540,5.7266416759913857290856810766399224489664767961320E-8
9541,5.7278611486631750782672145555379688796565812025987E-8
9542,5.7290806759310231247550073870304045848401531377714E-8
9543,5.7303002577806805966052736923827497289228476273057E-8
9544,5.7315198941979028517311050880581397761163861443344E-8
9545,5.7327395851684498761993785209146082982634628493029E-8
9546,5.7339593306780862825282950758912303633707193435888E-8
9547,5.7351791307125813079855495879267220586749094419583E-8
9548,5.7363989852577088128871308897836633695841991469766E-8
9549,5.7376188942992472788967525273813074204046122388019E-8
9550,5.7388388578229798073259137741699586332887658844766E-8
9551,5.7400588758146941174345907760101453277182723348561E-8
9552,5.7412789482601825447325576579502783139201151135023E-8
9553,5.7424990751452420392813374242271757802674913759934E-8
9554,5.7437192564556741639967824827447458877519178421689E-8
9555,5.7449394921772850929522846252172516153383934133937E-8
9556,5.7461597822958856096826142940949372002087364150525E-8
9557,5.7473801267972911054883889673213716388159554508485E-8
9558,5.7486005256673215777411704919036618110465823513069E-8
9559,5.7498209788918016281891911972087055138254089641647E-8
9560,5.7510414864565604612637086188308926958797237292824E-8
9561,5.7522620483474318823859886638091211262635976478129E-8
9562,5.7534826645502542962749170479036702602560226529315E-8
9563,5.7547033350508707052552388355763738424914816147689E-8
9564,5.7559240598351287075664259132506474642316561135343E-8
9565,5.7571448388888804956721722263612615255877709914740E-8
9566,5.7583656721979828545705166106373025007707197831800E-8
9567,5.7595865597482971601045930479955357220670538725120E-8
9568,5.7608075015256893772740081773553707436692323489336E-8
9569,5.7620284975160300585468458906208353776533268625415E-8
9570,5.7632495477051943421722988440093863696901768665708E-8
9571,5.7644706520790619504939267148420230603581161918154E-8
9572,5.7656918106235171882635410338440249185253509522397E-8
9573,5.7669130233244489409557164229407041959829476663559E-8
