t,f(t)
6488,2.3480454033489956637474169571416284416338504517858E-8
6492,2.3518736225414680933302360043592016057881516400459E-8
6496,2.3557039212121924821232686732375960000842974347471E-8
6500,2.3595362968570479863233811554708123722238534555847E-8
6504,2.3633707469749798784613545964085243452939459702813E-8
6508,2.3672072690679980840725679207622889955148752634167E-8
6512,2.3710458606411757024630785423022922274410113821947E-8
6516,2.3748865192026475116922275682375314293006947122157E-8
6520,2.3787292422636084578922263705235199038022104737720E-8
6524,2.3825740273383121290445149121758379400355797767888E-8
6528,2.3864208719440692133320189733121622836255802941200E-8
6532,2.3902697736012459421857734056603548543132169852388E-8
6536,2.3941207298332625181437217422501138061745502468476E-8
6540,2.3979737381665915276388488875788549429871999439540E-8
6544,2.4018287961307563388331531993712860472264743237506E-8
6548,2.4056859012583294846133170328332397719686123608973E-8
6552,2.4095450510849310308632907387648834710861872238468E-8
6556,2.4134062431492269301283641748121959360906070737383E-8
6560,2.4172694749929273607846619912991506119061415130714E-8
6564,2.4211347441607850518273642763318791646833364715815E-8
6568,2.4250020482005935933903225760708160398354540470422E-8
6572,2.4288713846631857331091128321333022284160516464693E-8
6576,2.4327427511024316584389413859586093040578523142698E-8
6580,2.4366161450752372650381978766166250289116732918751E-8
6584,2.4404915641415424113278295909829869566858688527349E-8
6588,2.4443690058643191593360956004855372180179751093747E-8
6592,2.4482484678095700019376458238338160979047386646646E-8
6596,2.4521299475463260765952599773951957882861709428686E-8
6600,2.4560134426466453657119742013346487908102508113289E-8
6604,2.4598989506856108837007189674828251182334119371442E-8
6608,2.4637864692413288508779906713682786648211946488303E-8
6612,2.4676759958949268542874810732100704207586343559575E-8
6616,2.4715675282305519955589934682189620563476706128386E-8
6620,2.4754610638353690259073821226381230973863374157016E-8
6624,2.4793566002995584683756620959436830834473032202610E-8
6628,2.4832541352163147274258500689344888368971481354288E-8
6632,2.4871536661818441859805131995190406334622413251683E-8
6636,2.4910551907953632900174223203428778170263433705697E-8
6640,2.4949587066590966208191279625159845020507264592113E-8
6644,2.4988642113782749549787027251587169196658301231475E-8
6648,2.5027717025611333122623213988853323107877293947890E-8
6652,2.5066811778189089914287809803229096830986730148837E-8
6656,2.5105926347658395941054962719943236524688302932571E-8
6660,2.5145060710191610368199431350886089591491608925630E-8
6664,2.5184214841991055512849606395498663875194524193658E-8
6668,2.5223388719288996730357653243238951864121464112614E-8
6672,2.5262582318347622185159755283348942319733210566673E-8
6676,2.5301795615459022507093912676856337921549947710904E-8
6680,2.5341028586945170334137254045841779221959561672662E-8
6684,2.5380281209157899742519348665372421597307340832559E-8
6688,2.5419553458478885565162564183913547474656405787988E-8
6692,2.5458845311319622599395099528629990652246331792110E-8
6696,2.5498156744121404704876934353308391136373828104501E-8
6700,2.5537487733355303792673575039581440846110115590032E-8
6704,2.5576838255522148706407142748010361935261200526487E-8
6708,2.5616208287152503996409041216058600478196017511056E-8
6712,2.5655597804806648587793160797127889778016491190979E-8
6716,2.5695006785074554343363320511070606139673872697744E-8
6720,2.5734435204575864522263421514766588068080628110845E-8
6724,2.5773883039959872135273583284669211876568226116840E-8
6728,2.5813350267905498197650357815279691012208700859480E-8
6732,2.5852836865121269880403967162280003949923639600703E-8
6736,2.5892342808345298560900385580908025032893389668186E-8
6740,2.5931868074345257773670989213842763103314760283978E-8
6744,2.5971412639918361062307423653517673133971140177903E-8
6748,2.6010976481891339733314292626915662826415067705451E-8
6752,2.6050559577120420512787249412425968894392525833183E-8
6756,2.6090161902491303106779076284551373191858051498752E-8
6760,2.6129783434919137666211366179820753392801338559949E-8
6764,2.6169424151348502157184474773248914373457468452544E-8
6768,2.6209084028753379637533490136540984882056583512947E-8
6772,2.6248763044137135440473071004796142448368844995638E-8
6776,2.6288461174532494266169133295944604007825864064689E-8
6780,2.6328178397001517182070517795158040526471254332010E-8
6784,2.6367914688635578532828949723997956171038015593405E-8
6788,2.6407670026555342760630803150485948341158497627348E-8
6792,2.6447444387910741136759409751356616090973696089009E-8
6796,2.6487237749880948405201902201636257177161448982646E-8
6800,2.6527050089674359339109857329911894283553857452422E-8
6804,2.6566881384528565210918303031134442832151630085302E-8
6808,2.6606731611710330176922975663841017942774428049000E-8
6812,2.6646600748515567577111061166973558498646968022093E-8
6816,2.6686488772269316151036023305088069169267167160491E-8
6820,2.6726395660325716170522516182149467266890472424970E-8
6824,2.6766321390067985489982795346134355772029693596046E-8
6828,2.6806265938908395515121482332545351510382695587281E-8
6832,2.6846229284288247090801001258287201021240034910077E-8
6836,2.6886211403677846308835492972161879325426699679272E-8
6840,2.6926212274576480236476522188885719003204273589789E-8
6844,2.6966231874512392566349425874778067609721496307168E-8
6848,2.7006270181042759188594706810262603784598905040861E-8
6852,2.7046327171753663685964454622586395095406068270375E-8
6856,2.7086402824260072752619377557607413814508639883353E-8
6860,2.7126497116205811537367651738419773643144732363336E-8
6864,2.7166610025263538912082440537650154348398894074222E-8
6868,2.7206741529134722666030604866522619307007057754787E-8
6872,2.7246891605549614626840815554686922731187701444732E-8
6876,2.7287060232267225708834991458152406935156031810754E-8
6880,2.7327247387075300889442721386660584019262009889403E-8
6884,2.7367453047790294114414084285038849023341969621964E-8
6888,2.7407677192257343132542060234458896759193371944357E-8
6892,2.7447919798350244260601524658408314849421655861406E-8
6896,2.7488180843971427079207639524282623178981419717098E-8
6900,2.7528460307051929060292298224905485062135645868555E-8
6904,2.7568758165551370126893145105451832028182381566065E-8
6908,2.7609074397457927145945576171023764587979958396499E-8
6912,2.7649408980788308354764034269729978775574680473861E-8
6916,2.7689761893587727721894839897139377495799735156589E-8
6920,2.7730133113929879243018747612386762904818358445302E-8
6924,2.7770522619916911172577387796345877146234409597785E-8
6928,2.7810930389679400191793744020869306989021573071444E-8
6932,2.7851356401376325513752827538216000519465682359737E-8
6936,2.7891800633195042926204742244908248467223689001819E-8
6940,2.7932263063351258772748385828216032387674897146912E-8
6944,2.7972743670089003873050105570464291682478646418654E-8
6948,2.8013242431680607382747720370975533264278743276066E-8
6952,2.8053759326426670593686433852644266233786297418442E-8
6956,2.8094294332656040675129296855208662653275253540986E-8
6960,2.8134847428725784356581031085925363045075909525683E-8
6964,2.8175418593021161552860199106620612748765142516066E-8
6968,2.8216007803955598932050899090407834370256114601493E-8
6972,2.8256615039970663426961375788518293448960632299748E-8
6976,2.8297240279536035690713171814844080167910181991597E-8
6980,2.8337883501149483497080695590463301859247800717502E-8
6984,2.8378544683336835086197354000493266157885810856441E-8
6988,2.8419223804651952456240688909349949178123515590643E-8
6992,2.8459920843676704601705267066496199201461378298387E-8
6996,2.8500635779020940698868402522014810765712075809346E-8
7000,2.8541368589322463239050139369185848710961849430302E-8
7004,2.8582119253247001110265290349381846969673610397745E-8
7008,2.8622887749488182627861713503081856815592568287298E-8
7012,2.8663674056767508514735414540067789963662093151622E-8
7016,2.8704478153834324831709486842685262166427249764767E-8
7020,2.8745300019465795858660343919565748117007026726310E-8
7024,2.8786139632466876926971160604914477166901729191074E-8
7028,2.8826996971670287203888919262223133464099590881977E-8
7032,2.8867872015936482429357955613278121999012382792283E-8
7036,2.8908764744153627605899415486169225355922317814099E-8
7040,2.8949675135237569642102568672579659940358849394285E-8
7044,2.8990603168131809950290479118230247980406507054953E-8
7048,2.9031548821807476998919101754583891165378691266776E-8
7052,2.9072512075263298820265465328770019394053106378300E-8
7056,2.9113492907525575473957207516491643345800002976721E-8
7060,2.9154491297648151466892353324109875953538268139058E-8
7064,2.9195507224712388130094870216191647447906998925686E-8
7068,2.9236540667827135953048193458933851382822551137599E-8
7072,2.9277591606128706876045592763767196546906607550490E-8
7076,2.9318660018780846541092946365168463805154682826411E-8
7080,2.9359745884974706501896201088689673372271671610343E-8
7084,2.9400849183928816393462526676211124734492691093558E-8
7088,2.9441969894889056061840919552551052228498393326532E-8
7092,2.9483107997128627654524775258269952690524569215039E-8
7096,2.9524263469948027672035729855587355050957523383606E-8
7100,2.9565436292675018981204868655919561276590343840349E-8
7104,2.9606626444664602790664215537126233451631229241104E-8
7108,2.9647833905298990589058247834939177541443529490724E-8
7112,2.9689058653987576046482030225394936415945632162407E-8
7116,2.9730300670166906879649426082898722965697395835717E-8
7120,2.9771559933300656681291726421642981215830787594439E-8
7124,2.9812836422879596714283934626658049211803810906847E-8
7128,2.9854130118421567670992859675289100441986588823449E-8
7132,2.9895440999471451398338101361211434624456476041448E-8
7136,2.9936769045601142589053958082387617093491177335271E-8
7140,2.9978114236409520439637250963140021599296170374653E-8
7144,3.0019476551522420275463037370597933302453749055294E-8
7148,3.0060855970592605143547182179347336283012000185569E-8
7152,3.0102252473299737373431766357661632513983115349191E-8
7156,3.0143666039350350106666339517049644121109861732295E-8
7160,3.0185096648477818795355065907178266938647324560136E-8
7164,3.0226544280442332670236871873993163259474998174696E-8
7168,3.0268008915030866178762776953880219538744364187997E-8
7172,3.0309490532057150393631680475116742654136253298122E-8
7176,3.0350989111361644392242980704112449120146717306371E-8
7180,3.0392504632811506607521524132817519993956032751493E-8
7184,3.0434037076300566150567518380282084530058090124272E-8
7188,3.0475586421749294105581193301113668047420381718828E-8
7192,3.0517152649104774797509161182242123292173842321522E-8
7196,3.0558735738340677032856608293030649690932605101013E-8
7200,3.0600335669457225314106646458750580939900012049275E-8
7204,3.0641952422481171028185364680468214937824754311826E-8
7208,3.0683585977465763609408347052492269850694667763050E-8
7212,3.0725236314490721677341664259034480238409351445519E-8
7216,3.0766903413662204150007601692292038768687263070180E-8
7220,3.0808587255112781332862657652731449895853650341820E-8
7224,3.0850287819001405983972630097214094623859383916587E-8
7228,3.0892005085513384355806909920341434092701208092425E-8
7232,3.0933739034860347214071412717910174591096220438264E-8
7236,3.0975489647280220833996909317862618031409553076046E-8
7240,3.1017256903037197974496858003111462428075394455854E-8
7244,3.1059040782421708830606198221936042099606402859110E-8
7248,3.1100841265750391964609936615419885563161041094000E-8
7252,3.1142658333366065216267741318064950139456273481692E-8
7256,3.1184491965637696592538159638018364646815769683041E-8
7260,3.1226342142960375137203487328329358956452018763440E-8
7264,3.1268208845755281780793744651666666002680593166844E-8
7268,3.1310092054469660171205655249621447738656567642167E-8
7272,3.1351991749576787485409978386050150144561092977191E-8
7276,3.1393907911575945222638013374128104352314282373866E-8
7280,3.1435840520992389979435576851439686123427948400323E-8
7284,3.1477789558377324206970248969374015065439713870934E-8
7288,3.1519755004307866950975193445473185795201118496916E-8
7292,3.1561736839387024574710378723635630915938213810016E-8
7296,3.1603735044243661465319563130948272858026840499448E-8
7300,3.1645749599532470723958955845439588211879150954243E-8
7304,3.1687780485933944840071027630536660514478361622709E-8
7308,3.1729827684154346350174520584089937398134275591377E-8
7312,3.1771891174925678481539294527408071703164040698097E-8
7316,3.1813970939005655781112249058020392589393141557089E-8
7320,3.1856066957177674730058174644343852168489524742960E-8
7324,3.1898179210250784344277013386850515734344949384517E-8
7328,3.1940307679059656761256650144773767361140533047020E-8
7332,3.1982452344464557813618007566205521972818252312148E-8
7336,3.2024613187351317589706884099257189359660336541392E-8
7340,3.2066790188631300981584652239702437898039444760877E-8
7344,3.2108983329241378220767625023391671020358351375186E-8
7348,3.2151192590143895402062602037210484098501538597950E-8
7352,3.2193417952326644995843821938212360124795461492951E-8
7356,3.2235659396802836349114276574834866212332603466428E-8
7360,3.2277916904611066175692082235133246271627989360671E-8
7364,3.2320190456815289035860356243338435343143835177502E-8
7368,3.2362480034504787805816812026648276172594377630193E-8
7372,3.2404785618794144137257062818147499307907100947343E-8
7376,3.2447107190823208907423413288555519112362800915666E-8
7380,3.2489444731757072659948719548827281127419354343253E-8
7384,3.2531798222786036036822711077460562388910958534543E-8
7388,3.2574167645125580201805993140944890233255785635720E-8
7392,3.2616552980016337255614785133645559305267393600803E-8
7396,3.2658954208724060643197298905344396395850547284913E-8
7400,3.2701371312539595553420521511719622877287002860569E-8
7404,3.2743804272778849311484038856571455116210019931289E-8
7408,3.2786253070782761764375420336186428002317983077078E-8
7412,3.2828717687917275659679579787746711285364192177375E-8
7416,3.2871198105573307018052434727261239889264851396790E-8
7420,3.2913694305166715499667103980518086842116539952919E-8
7424,3.2956206268138274764938813305690443427259713167541E-8
7428,3.2998733975953642829832619421392614088720157529581E-8
7432,3.3041277410103332416056014932359891556402397227446E-8
7436,3.3083836552102681296436439929959912940840112266140E-8
7440,3.3126411383491822635781700480135552718918980381409E-8
7444,3.3169001885835655327519279741091633374195738853998E-8
7448,3.3211608040723814326408524021288414277777992658645E-8
7452,3.3254229829770640977617693639569304558330678110262E-8
7456,3.3296867234615153342455886928259582426176134094432E-8
7460,3.3339520236921016521047875071812865865575896027746E-8
7464,3.3382188818376512972237925643292203386841073143180E-8
7468,3.3424872960694512831006743634145270469061285905027E-8
7472,3.3467572645612444223683720415112431714654163788170E-8
7476,3.3510287854892263581234753363687394971177888123972E-8
7480,3.3553018570320425950903981792577785351171081984233E-8
7484,3.3595764773707855306485878260581097584190587814156E-8
7488,3.3638526446889914857502238288942029739025972717111E-8
7492,3.3681303571726377357556725889579080848769848030919E-8
7496,3.3724096130101395412137757083796510862137269381753E-8
7500,3.3766904103923471786138638698712442636809031258489E-8
7504,3.3809727475125429711362025121359337291517882163174E-8
7508,3.3852566225664383194273911315216826991673534650387E-8
7512,3.3895420337521707324270546209028751653388365599695E-8
7516,3.3938289792703008582719826501587357646762411797175E-8
7520,3.3981174573238095153036916937429503038788755707155E-8
7524,3.4024074661180947232052039146013343899881319564543E-8
7528,3.4066990038609687342926577150098819946488098557031E-8
7532,3.4109920687626550649871863587148347503087680043251E-8
7536,3.4152866590357855274923236500239119772997405351554E-8
7540,3.4195827728953972617020192192114653178730845234726E-8
7544,3.4238804085589297673641705047714802521676052672975E-8
7548,3.4281795642462219365244040367158317063246087734051E-8
7552,3.4324802381795090862746651063290935779404527294929E-8
7556,3.4367824285834199918310023516367797210063701422712E-8
7560,3.4410861336849739199647621894255377949385507775455E-8
7564,3.4453913517135776628112373790989195917522420016108E-8
7568,3.4496980809010225720796443061112231042920029218475E-8
7572,3.4540063194814815936881348183676806009294024759543E-8
7576,3.4583160656915063028473806330078261950468606254376E-8
7580,3.4626273177700239396161014486187319925008725171767E-8
7584,3.4669400739583344449517419443970218389683934695065E-8
7588,3.4712543325001074972793378183566845042649749036160E-8
7592,3.4755700916413795496014469066496118728341614746724E-8
7596,3.4798873496305508671718582307356590621476869243067E-8
7600,3.4842061047183825657556295338392270952844487356978E-8
7604,3.4885263551579936504978424882123671464012196890519E-8
7608,3.4928480992048580554233042755646681875923730232294E-8
7612,3.4971713351168016835892646600141042190889080555026E-8
7616,3.5014960611539994479130589814787979042421556240747E-8
7620,3.5058222755789723126964296930072571509623630632682E-8
7624,3.5101499766565843358681221435956614840166820703429E-8
7628,3.5144791626540397119661942640483770213355495686083E-8
7632,3.5188098318408798158813246429066942632440172566738E-8
7636,3.5231419824889802473822491779268254830856062714982E-8
7640,3.5274756128725478764443030515787755654775798085794E-8
7644,3.5318107212681178894018922021313242733847512253147E-8
7648,3.5361473059545508359455667406746590337483837888545E-8
7652,3.5404853652130296769842178945218348276629770552476E-8
7656,3.5448248973270568333927700344548130354549084475815E-8
7660,3.5491659005824512356655901628928001442860048086591E-8
7664,3.5535083732673453744956888979331936539784690730334E-8
7668,3.5578523136721823522996394800425505869365664668876E-8
7672,3.5621977200897129357079946496711220579862292625928E-8
7676,3.5665445908149926090408353909646514002772171208548E-8
7680,3.5708929241453786287879405048067408988453896726567E-8
7684,3.5752427183805270791129217594199163696384764398089E-8
7688,3.5795939718223899284005259644795726584466020080879E-8
7692,3.5839466827752120868661627209684440955075259055804E-8
7696,3.5883008495455284652465748096563687451402101112751E-8
7700,3.5926564704421610345904271919871549242323042907578E-8
7704,3.5970135437762158871674504041674734560838914552580E-8
7708,3.6013720678610802985146347242778750512418702260618E-8
7712,3.6057320410124197906378328791789954353824019213740E-8
7716,3.6100934615481751963869912288021445352244979115364E-8
7720,3.6144563277885597250230923160477363691192167379795E-8
7724,3.6188206380560560289947553969418489528041640449209E-8
7728,3.6231863906754132719423060639144604299156212828837E-8
7732,3.6275535839736441979469913410757638691845194573368E-8
7736,3.6319222162800222020428826602118342374454163246407E-8
7740,3.6362922859260784020088759159493803238166641576734E-8
7744,3.6406637912455987114580653442220107878692664901446E-8
7748,3.6450367305746209142416362658970194863030267994617E-8
7752,3.6494111022514317401842907833007049729411916250286E-8
7756,3.6537869046165639421680903075390669102460374312643E-8
7760,3.6581641360127933745814693250955012893171041021261E-8
7764,3.6625427947851360731500460793626478563597058116983E-8
7768,3.6669228792808453361657278427152150250182298511338E-8
7772,3.6713043878494088071304811836563143118290980618521E-8
7776,3.6756873188425455588310110876918986177095825588323E-8
7780,3.6800716706142031788604669661449832467725795177573E-8
7784,3.6844574415205548566031684803703684629611635050457E-8
7788,3.6888446299199964716982197160466974477075593344094E-8
7792,3.6932332341731436839977565596991010086866260176974E-8
7796,3.6976232526428290250354491536536559851621298725409E-8
7800,3.7020146836940989910207590325736233060605202591547E-8
7804,3.7064075256942111373743289709240104730870437047829E-8
7808,3.7108017770126311748197626925202910516476954935844E-8
7812,3.7151974360210300670469314071216945123729555190014E-8
7816,3.7195945010932811299618246412295744195010100152683E-8
7820,3.7239929706054571325378440172647519175446635888777E-8
7824,3.7283928429358273992833205035596773273065408979445E-8
7828,3.7327941164648549143399182035644232081004523579397E-8
7832,3.7371967895751934272264709727999136745125327199486E-8
7836,3.7416008606516845602426820428846551841960026029282E-8
7840,3.7460063280813549175470013899169872089566913030391E-8
7844,3.7504131902534131959228808061350405989797404061889E-8
7848,3.7548214455592472972474925156397244054570154430582E-8
7852,3.7592310923924214426768837136076542314493003927007E-8
7856,3.7636421291486732885614266004133558301112503438003E-8
7860,3.7680545542259110441053113240124938873214987695153E-8
7864,3.7724683660242105907837177324161784440416780119207E-8
7868,3.7768835629458126035311909697331300068597468177509E-8
7872,3.7813001433951196737146357207107536706853254155382E-8
7876,3.7857181057786934339042343166235980217750853702187E-8
7880,3.7901374485052516844554849564102988684464979389126E-8
7884,3.7945581699856655219154479678363273637946364138060E-8
7888,3.7989802686329564692661803308643537907637324578742E-8
7892,3.8034037428622936080182316060676867421524006652422E-8
7896,3.8078285910909907121669679515620721520597615197578E-8
7900,3.8122548117385033840243850693102196426407147231161E-8
7904,3.8166824032264261919389656925408373117490357962127E-8
7908,3.8211113639784898099160326072046912112275979476190E-8
7912,3.8255416924205581591509441886650999405523042741597E-8
7916,3.8299733869806255514873760270059409725325324503239E-8
7920,3.8344064460888138348128294072690007336077319600070E-8
7924,3.8388408681773695404034052014522956153587070804544E-8
7928,3.8432766516806610322297801140753392297136221626033E-8
7932,3.8477137950351756582362211994252378864522665740408E-8
7936,3.8521522966795169036043741331333892013164084098942E-8
7940,3.8565921550544015460134608704062179782986914851919E-8
7944,3.8610333686026568129084230549698717786993542799796E-8
7948,3.8654759357692175407874488535283919377942413002038E-8
7952,3.8699198550011233365202227772329944646270601511154E-8
7956,3.8743651247475157407081405112872348478913141192466E-8
7960,3.8788117434596353930976338033544936070241993761400E-8
7964,3.8832597095908192000576540578908461609615343271270E-8
7968,3.8877090215964975041322674439132821938763723198593E-8
7972,3.8921596779341912556792190450605295494173805663735E-8
7976,3.8966116770635091866052288601562639689796440466737E-8
7980,3.9010650174461449862086882969017643575198740530027E-8
7984,3.9055196975458744791403321878812197323377642335091E-8
7988,3.9099757158285528054923682938465581270638306468505E-8
7992,3.9144330707621116030264537413629659506804498143171E-8
7996,3.9188917608165561915508158674587156847416833106085E-8
8000,3.9233517844639627594567235100653718694595810029525E-8
